text,label
"Is this problem due to insects scraping the leaves?",ASK_CAUSE
"Is this disease coming from the previous crop residues?",ASK_CAUSE
"Could grassy weeds on the bund be harbouring the pest?",ASK_CAUSE
"Is the insect laying eggs on the leaves causing this?",ASK_CAUSE
"Does continuous rice without rotation cause this disease?",ASK_CAUSE
"Is poor soil fertility the main reason for this problem?",ASK_CAUSE
"Explain the main cause and favourable conditions",ASK_CAUSE
"Is climate change making this disease worse?",ASK_CAUSE
"Why does it always get worse when it rains a lot?",ASK_CAUSE
"Main cause?",ASK_CAUSE
"Reason for this disease?",ASK_CAUSE
"Cause?",ASK_CAUSE
"Pathogen type?",ASK_CAUSE
"Is it seed-borne or soil-borne?",ASK_CAUSE
"Hi",OTHER
"Hello",OTHER
"Good morning",OTHER
"Thank you",OTHER
"Thanks, that was helpful",OTHER
"Ok",OTHER
"ලැබුනා බොහොම ස්තුතියි",OTHER
"I will check and come back",OTHER
"I don’t have a clear question, just checking the bot",OTHER
"👍",OTHER
"Are you an AI chatbot?",OTHER
"Explain briefly",OTHER
"Can you summarise it?",OTHER
"Just testing the assistant",OTHER
"Ok I understood",OTHER
"That explanation was clear",OTHER
"Please continue",OTHER
"Stop here, enough",OTHER
"Not sure what to ask",OTHER
"I'm only testing your responses",OTHER
"හරි, තේරුණා",OTHER
"Thank you for the advice",OTHER
"I will ask more later",OTHER
"Good bye",OTHER
"Bye",OTHER
"Great, thanks",OTHER
"The weather is mostly rainy and humid these days",OTHER
"It has been very dry and hot for weeks",OTHER
"Field is under standing water most of the time",OTHER
"We are using alternate wetting and drying irrigation",OTHER
"Nursery stage now, plants are very small",OTHER
"Crop is at tillering stage",OTHER
"Near harvest, grains are almost mature",OTHER
"Plants are in vegetative stage with many tillers",OTHER
